Algade 54C 2. tv,4760 Vordingborg,2.800.000,16-12-2021,54 ,51.852,1927
Algade 54C 2. th,4760 Vordingborg,2.800.000,16-12-2021,75 ,37.333,1927
Rosenparken 8,4300 Holbæk,305.500,16-12-2021,70 ,4.364,1979
Parkvej 6 9. th,4700 Næstved,995.000,16-12-2021,95 ,10.474,1964
Vinterlejevej 37,6960 Hvide Sande,1.250.000,16-12-2021,61 ,20.492,1969
Vestre Fjordvej 32 4. th,9000 Aalborg,1.100.000,16-12-2021,40 ,27.500,1939
Mejsevej 2,9575 Terndrup,1.035.000,16-12-2021,150 ,6.900,1969
Knoldebjerg 30,4592 Sejerø,550.000,16-12-2021,9 ,61.111,1969
Knoldebjerg 30,4592 Sejerø,550.000,16-12-2021,29 ,18.966,1969
Jægerhegnet 9,3450 Allerød,3.275.000,16-12-2021,88 ,37.216,1990
Byagervej 89 st. tv,3460 Birkerød,1.295.000,16-12-2021,48 ,26.979,1959
Grønnegade 52 2,8000 Aarhus C,5.118.000,16-12-2021,130 ,39.369,1885
Vinkelager 5 st. th,2720 Vanløse,2.175.000,16-12-2021,56 ,38.839,1957
Fuglsangvej 7,4720 Præstø,351.750,16-12-2021,118 ,2.981,1947
Bygaden 11D,9000 Aalborg,4.400.000,16-12-2021,189 ,23.280,1983
Fabjergstad 23,7620 Lemvig,600.000,16-12-2021,110 ,5.455,1962
Monradsvej 7,8700 Horsens,926.000,16-12-2021,158 ,5.861,1972
Musvitvej 7,8721 Daugård,1.315.000,16-12-2021,155 ,8.484,1972
Kalvehavevej 24,3250 Gilleleje,1.600.000,16-12-2021,72 ,22.222,1959
Dryasvej 9,8700 Horsens,4.110.000,16-12-2021,171 ,24.035,2022
Nybøllevej 63B,2765 Smørum,3.700.000,16-12-2021,173 ,21.387,1869
C. Andersens Passage 2 1. 4,9600 Aars,1.500.000,16-12-2021,108 ,13.889,2018
Strandbyvej 3,5450 Otterup,1.270.000,16-12-2021,60 ,21.167,1953
Vestergade 107B,6792 Rømø,467.500,16-12-2021,71 ,6.585,1987
Jyllingevej 18 1,2720 Vanløse,2.100.000,16-12-2021,130 ,16.154,1937
Færøgade 19G,7430 Ikast,540.000,16-12-2021,52 ,10.385,1967
Myrholmen 13,2760 Måløv,3.928.000,16-12-2021,128 ,30.688,2004
Vinkelvej 9M,6800 Varde,465.000,16-12-2021,111 ,4.189,2009
Jyllingevej 18 2,2720 Vanløse,2.100.000,16-12-2021,90 ,23.333,1937
Præstevænget 5,4690 Haslev,1.295.000,16-12-2021,92 ,14.076,1917
Boghvedemarken 3,2680 Solrød Strand,4.631.000,16-12-2021,211 ,21.948,1877
Sletøvej 1B,5953 Tranekær,393.795,16-12-2021,97 ,4.060,1777
Vandflodvej 8B,6857 Blåvand,3.500.000,16-12-2021,201 ,17.413,2004
Hovedgaden 6,6720 Fanø,2.051.000,16-12-2021,122 ,16.811,1877
Udbyhøjvej 29 st. th,8930 Randers NØ,300.000,16-12-2021,54 ,5.556,1899
Ramshule 34,9640 Farsø,895.000,16-12-2021,53 ,16.887,1997
Fabjergstad 71,7620 Lemvig,2.108.000,16-12-2021,260 ,8.108,1900
Kildesvinget 29,3310 Ølsted,950.000,16-12-2021,89 ,10.674,1977
Elsdyrvej 29,9982 Ålbæk,690.000,16-12-2021,77 ,8.961,1975
Jægerbuen 85,2635 Ishøj,2.945.000,16-12-2021,138 ,21.341,1974
Niels Ebbesens Gade 22 2,8900 Randers C,2.600.000,16-12-2021,72 ,36.111,1884
Holmehøjen 8,4000 Roskilde,4.850.000,16-12-2021,181 ,26.796,2012
Laustvej 6,9493 Saltum,2.200.000,16-12-2021,140 ,15.714,2021
Floravej 13,8400 Ebeltoft,1.775.000,16-12-2021,100 ,17.750,2021
Robert Jacobsens Vej 5A 9. th,2300 København S,5.495.000,16-12-2021,115 ,47.783,2017
Fuglevænget 3,8800 Viborg,1.100.000,15-12-2021,169 ,6.509,1969
H.C. Ørsteds Vej 28,7400 Herning,3.525.000,15-12-2021,135 ,26.111,1937
Nordre Strandvej 260B,3140 Ålsgårde,14.995.000,15-12-2021,244 ,61.455,1905
Holstebrovej 20,6971 Spjald,1.245.000,15-12-2021,255 ,4.882,1930
Frederikshaldsgade 2A,8200 Aarhus N,714.000,15-12-2021,37 ,19.297,1949
Østerparken 3 st. 2,2630 Taastrup,800.000,15-12-2021,37 ,21.622,1963
Havrevænget 6,4330 Hvalsø,700.000,15-12-2021,131 ,5.344,1968
Eskebjergvej 110,4593 Eskebjerg,315.000,15-12-2021,89 ,3.539,1964
Ødis Kroge Vej 11,6580 Vamdrup,760.000,15-12-2021,117 ,6.496,1976
Krogvejen 11,4281 Gørlev,495.000,15-12-2021,85 ,5.824,1924
Østergade 6B 1,8963 Auning,549.333,15-12-2021,75 ,7.324,1903
Gammel Køge Landevej 220C 2. th,2650 Hvidovre,2.175.000,15-12-2021,57 ,38.158,1961
Rørtoften 8,3300 Frederiksværk,580.000,15-12-2021,56 ,10.357,1973
Vibevej 5,9530 Støvring,400.000,15-12-2021,93 ,4.301,1988
Amerika Plads 3A 7,2100 København Ø,5.620.500,15-12-2021,136 ,41.327,2005
Stabsvænget 5,3520 Farum,3.400.000,15-12-2021,147 ,23.129,2008
Stabsvænget 9,3520 Farum,3.400.000,15-12-2021,140 ,24.286,2011
Sydskrænten 56,4690 Haslev,1.595.000,15-12-2021,85 ,18.765,1982
Himmerlandsvej 29 2. th,2720 Vanløse,2.660.000,15-12-2021,70 ,38.000,1932
Dåsbjergvej 30,7800 Skive,785.000,15-12-2021,116 ,6.767,1939
Ringstedvej 18,4171 Glumsø,1.825.000,15-12-2021,130 ,14.038,1923
Urtehaven 17,3390 Hundested,595.000,15-12-2021,53 ,11.226,1964
Lunden 5,4990 Sakskøbing,485.000,15-12-2021,155 ,3.129,1952
Hertug Valdemars Vej 11 st,6100 Haderslev,1.325.000,15-12-2021,101 ,13.119,1900
Lærkevej 1,4872 Idestrup,729.000,15-12-2021,50 ,14.580,1978
Lærkevej 1,4872 Idestrup,729.000,15-12-2021,16 ,45.563,2013
Menuetvej 8,3650 Ølstykke,3.200.000,15-12-2021,133 ,24.060,1968
Hertug Valdemars Vej 11 1,6100 Haderslev,1.325.000,15-12-2021,156 ,8.494,1900
Skjoldsgade 96 1. r,6700 Esbjerg,815.000,15-12-2021,59 ,13.814,1967
Nyhusevej 25,3400 Hillerød,3.435.000,15-12-2021,94 ,36.543,2001
Hvejselvej 107,7300 Jelling,550.000,15-12-2021,98 ,5.612,1950
Kastanie Alle 15 st. tv,6400 Sønderborg,6.647.500,15-12-2021,30 ,221.583,1935
Rønnebærvej 1,4760 Vordingborg,830.000,15-12-2021,103 ,8.058,1970
Kastanie Alle 15 1,6400 Sønderborg,6.647.500,15-12-2021,87 ,76.408,1935
Glæisersvej 42C 1. tv,4600 Køge,2.685.000,15-12-2021,68 ,39.485,2007
Knudsvej 3,4040 Jyllinge,409.500,15-12-2021,156 ,2.625,0
Sindballevej 3,7100 Vejle,1.295.000,15-12-2021,134 ,9.664,1950
Julianevej 102A,6960 Hvide Sande,1.600.000,15-12-2021,79 ,20.253,1985
Gødsbølvej 30,7184 Vandel,1.990.000,15-12-2021,107 ,18.598,1923
Herlev Bygade 25 1. tv,2730 Herlev,2.075.000,15-12-2021,75 ,27.667,1924
Tingdyssevej 2,4050 Skibby,2.400.000,15-12-2021,154 ,15.584,1999
Holmehusvej 63 2. tv,5000 Odense C,1.500.000,15-12-2021,58 ,25.862,1939
Rungsted Strandvej 45,2960 Rungsted Kyst,22.000.000,15-12-2021,334 ,65.868,2021
Assenbjergvej 1,4500 Nykøbing Sj,800.000,15-12-2021,100 ,8.000,1750
Rungsted Strandvej 45,2960 Rungsted Kyst,22.000.000,15-12-2021,313 ,45.929,1936
Fredericiavej 48 1,7100 Vejle,1.700.000,15-12-2021,206 ,8.252,1938
Fredericiavej 48 st,7100 Vejle,1.700.000,15-12-2021,130 ,13.077,1938
Modesvej 23,8981 Spentrup,1.750.000,15-12-2021,180 ,9.722,1989
Fjordvej 57,5330 Munkebo,1.455.000,15-12-2021,94 ,15.479,1990
Finsensvej 47A 3. 304,2000 Frederiksberg,3.225.000,15-12-2021,60 ,53.750,1961
Wildersgade 45 3. tv,1408 København K,5.600.000,15-12-2021,76 ,73.684,1848
Vejlegårdsparken 82 2. mf,2665 Vallensbæk Strand,812.500,15-12-2021,60 ,13.542,1969
Skimminge 14,4930 Maribo,1.350.000,15-12-2021,119 ,11.345,1895
Granvænget 14,4760 Vordingborg,575.000,15-12-2021,56 ,10.268,1981
Vættehøjen 27,4700 Næstved,1.402.500,15-12-2021,106 ,13.231,1970
Kildedalen 61,3400 Hillerød,3.750.000,15-12-2021,134 ,27.985,1978
Skanderborgvej 92 2. 4,8000 Aarhus C,1.650.000,15-12-2021,54 ,30.556,1943
Agnethesvej 15,9300 Sæby,875.000,15-12-2021,53 ,16.509,1957
Nyvej 33,8680 Ry,4.000.000,15-12-2021,190 ,21.053,2001
Rs Hansensvej 5,4520 Svinninge,350.000,15-12-2021,121 ,2.893,1962
Åhavevej 1,9850 Hirtshals,300.000,15-12-2021,88 ,3.409,1964
Harsdorffsvej 6B 3. tv,1874 Frederiksberg C,9.500.000,15-12-2021,124 ,76.613,1905
Taubersvej 5,6000 Kolding,825.000,15-12-2021,108 ,7.639,1954
Oustrupvej 2B st. th,9600 Aars,675.000,15-12-2021,76 ,8.882,1974
Hellevej 7,4593 Eskebjerg,260.000,15-12-2021,78 ,3.333,1972
Agernvej 4,9310 Vodskov,875.000,15-12-2021,139 ,6.295,1971
Hulvejen 20A,2680 Solrød Strand,13.500.000,15-12-2021,203 ,66.502,1995
Eriksvej 4,3700 Rønne,1.200.000,15-12-2021,243 ,4.938,1977
Oldermandsvej 49 2. th,2400 København NV,1.400.000,15-12-2021,72 ,19.444,1938
Søborg Hovedgade 221 1. n,2860 Søborg,1.800.000,15-12-2021,59 ,30.508,1964
Minnasvej 58,9670 Løgstør,725.000,15-12-2021,70 ,10.357,1983
Minnasvej 58,9670 Løgstør,725.000,15-12-2021,5 ,145.000,1983
Krogager 36,2670 Greve,3.000.000,15-12-2021,152 ,19.737,1969
Klemivej 20,8355 Solbjerg,2.000.000,15-12-2021,152 ,13.158,1978
Lyngbækvej 10,4600 Køge,1.035.000,15-12-2021,174 ,5.948,1942
Rågelundevej 13,4892 Kettinge,515.000,15-12-2021,163 ,3.160,1877
Toldbodgade 16 2. th,8600 Silkeborg,1.480.000,15-12-2021,63 ,23.492,1939
Østergade 6A,8963 Auning,549.333,15-12-2021,62 ,8.860,1907
Lindehave 1A,6200 Aabenraa,3.058.904,15-12-2021,109 ,28.063,2021
Bohrsgade 2 22. 2,1799 København V,1.358.374,15-12-2021,156 ,8.708,2018
Østergade 6B st,8963 Auning,549.333,15-12-2021,108 ,5.086,1903
Doktorhaven 5,6971 Spjald,1.075.000,15-12-2021,97 ,11.082,2011
Østervang 8,7480 Vildbjerg,1.400.000,15-12-2021,193 ,7.254,1923
Sønderhavvej 14,6340 Kruså,1.200.000,15-12-2021,130 ,9.231,1887
Kastanie Alle 13 st,6400 Sønderborg,6.647.500,15-12-2021,110 ,60.432,1907
Kastanie Alle 13 1,6400 Sønderborg,6.647.500,15-12-2021,105 ,63.310,1907
Kastanie Alle 13 2. th,6400 Sønderborg,6.647.500,15-12-2021,57 ,116.623,1907
Kastanie Alle 13 2. tv,6400 Sønderborg,6.647.500,15-12-2021,48 ,138.490,1907
Hovgårdvej 23,7830 Vinderup,8.073.000,15-12-2021,140 ,57.664,1941
Egernleddet 98,3660 Stenløse,3.000.000,15-12-2021,117 ,25.641,2008
Strynøvænget 58,6000 Kolding,2.850.000,15-12-2021,205 ,13.902,2007
Kastanie Alle 13 3. th,6400 Sønderborg,6.647.500,15-12-2021,57 ,116.623,1907
Kastanie Alle 13 3. tv,6400 Sønderborg,6.647.500,15-12-2021,48 ,138.490,1907
Capellavej 101,8420 Knebel,1.147.500,15-12-2021,66 ,17.386,1974
Mosevej 3,4683 Rønnede,1.065.000,15-12-2021,121 ,8.802,1955
Aalborggade 67,8940 Randers SV,1.650.000,15-12-2021,109 ,15.138,1917
Brandstrupvej 84,8840 Rødkærsbro,320.000,15-12-2021,88 ,3.636,1965
Lærkevænget 35,4581 Rørvig,3.875.000,15-12-2021,65 ,59.615,1940
Fredericiavej 95,7100 Vejle,1.600.000,15-12-2021,130 ,12.308,1968
Jernhytvej 25,6500 Vojens,475.000,15-12-2021,92 ,5.163,1960
Neder-Holluf-Vej 15,5220 Odense SØ,500.000,15-12-2021,241 ,2.075,1890
Søndergårds Allé 27 1. th,2760 Måløv,1.000.000,15-12-2021,109 ,9.174,2006
Tørkerivej 9,9940 Læsø,2.026.000,15-12-2021,181 ,11.193,1957
Lille Amerika 22C. 303,8883 Gjern,2.010.000,15-12-2021,160 ,12.563,1990
Lindehave 1B,6200 Aabenraa,3.058.904,15-12-2021,109 ,28.063,2021
Jomfruens Kvarter 19,6710 Esbjerg V,3.598.000,15-12-2021,177 ,20.328,2009
Hyldevej 3,8930 Randers NØ,1.500.000,14-12-2021,140 ,10.714,1967
Toldbodgade 36B 2. tv,1253 København K,7.700.000,14-12-2021,130 ,59.231,1783
Islandsgade 1 1. tv,9000 Aalborg,1.305.000,14-12-2021,64 ,20.391,1926
Esebjergvej 56,6950 Ringkøbing,2.695.000,14-12-2021,118 ,22.839,1978
Vestergade 64,4000 Roskilde,3.027.500,14-12-2021,183 ,16.544,1936
Skovfyrren 5,8620 Kjellerup,2.055.000,14-12-2021,184 ,11.168,1974
Thyrasgade 16,8260 Viby J,4.200.000,14-12-2021,113 ,37.168,1924
Horsensvej 4 st. tv,3000 Helsingør,1.600.000,14-12-2021,82 ,19.512,1965
Lindvigvej 8,6900 Skjern,200.000,14-12-2021,144 ,1.389,1963
Lindvigvej 8A,6900 Skjern,200.000,14-12-2021,77 ,2.597,1962
Møllebakken 38,5560 Aarup,1.650.000,14-12-2021,145 ,11.379,1986
Nellikevej 13,3250 Gilleleje,1.500.000,14-12-2021,57 ,26.316,1984
Dronningens Tværgade 7 st. th,9400 Nørresundby,1.495.000,14-12-2021,75 ,19.933,1963
Ålborggade 26 3. tv,2100 København Ø,3.325.000,14-12-2021,56 ,59.375,1895
Lundgaard Hedevej 14,9500 Hobro,695.000,14-12-2021,146 ,4.760,1961
Carit Etlars Vej 19 4. tv,1814 Frederiksberg C,6.150.000,14-12-2021,93 ,66.129,1980
Brøndbyvestervej 137,2605 Brøndby,5.300.000,14-12-2021,201 ,26.368,1962
Bymandsgade 30,2791 Dragør,4.500.000,14-12-2021,198 ,22.727,1775
Cedervænget 5 2. th,2830 Virum,3.200.000,14-12-2021,86 ,37.209,1958
Traverbakken 47,9230 Svenstrup J,1.372.500,14-12-2021,118 ,11.631,1987
Hjortevænget 9,6100 Haderslev,2.500.000,14-12-2021,165 ,15.152,1978
Maribovej 145,4990 Sakskøbing,300.000,14-12-2021,100 ,3.000,1934
Bagsværd Hovedgade 116B 12. d,2880 Bagsværd,2.785.000,14-12-2021,91 ,30.604,1969
Provst Hjortsvej 20,5800 Nyborg,2.350.000,14-12-2021,130 ,18.077,1926
Fynslundvej 58,6064 Jordrup,345.000,14-12-2021,83 ,4.157,1954
Vestre Maltvej 25,6600 Vejen,1.346.000,14-12-2021,195 ,6.903,1910
Regnspovevej 2,6854 Henne,4.595.000,14-12-2021,153 ,30.033,1970
Beatevej 3 5. tv,2500 Valby,3.049.000,14-12-2021,63 ,48.397,1931
Timianvænget 27,6360 Tinglev,1.100.000,14-12-2021,161 ,6.832,1984
Kostervænget 10,4780 Stege,1.070.000,14-12-2021,191 ,5.602,1890
Byskov Alle 26 2. th,4200 Slagelse,1.275.000,14-12-2021,107 ,11.916,1971
Nibevej 25,9640 Farsø,254.086,14-12-2021,110 ,2.310,1949
Solovej 3,8400 Ebeltoft,1.500.000,14-12-2021,87 ,17.241,1965
Havnevej 37A st. th,7800 Skive,1.350.000,14-12-2021,70 ,19.286,1910
Klithusevej 9,9440 Aabybro,549.000,14-12-2021,125 ,4.392,1947
Havnevej 37A st. tv,7800 Skive,1.350.000,14-12-2021,42 ,32.143,1910
Havnevej 37A 1. th,7800 Skive,1.350.000,14-12-2021,59 ,22.881,1910
Havnevej 37A 1. tv,7800 Skive,1.350.000,14-12-2021,39 ,34.615,1910
Neergårdsparken 13 1. 2,4000 Roskilde,1.150.000,14-12-2021,38 ,30.263,1968
Havnevej 37B kl,7800 Skive,1.350.000,14-12-2021,55 ,24.545,1910
Buddingevej 71C,2800 Kongens Lyngby,5.200.000,14-12-2021,129 ,40.310,1936
Møllegade 46,4850 Stubbekøbing,735.000,14-12-2021,120 ,6.125,1870
Meteorvej 12,4700 Næstved,3.295.000,14-12-2021,155 ,21.258,2005
Nørregade 24 st. th,5000 Odense C,1.395.000,14-12-2021,58 ,24.052,1936
Vordingborgvej 44,4600 Køge,2.200.000,14-12-2021,102 ,21.569,1916
Gasværksvej 20,9500 Hobro,1.419.000,14-12-2021,134 ,10.590,1974
Pibergården 2,4040 Jyllinge,3.500.000,14-12-2021,113 ,30.973,2000
Tved 139,6270 Tønder,1.498.000,14-12-2021,156 ,9.603,1986
Nymøllevej 121,2800 Kongens Lyngby,4.900.000,14-12-2021,125 ,39.200,1960
Skolegade 11,7830 Vinderup,150.000,14-12-2021,112 ,1.339,1929
Gåsetorvet 10,4900 Nakskov,252.500,14-12-2021,82 ,3.079,1850
Rindumvej 15,6950 Ringkøbing,900.000,14-12-2021,153 ,5.882,1869
Damgårdsvej 4,3330 Gørløse,1.500.000,14-12-2021,170 ,8.824,1969
A.D. Burcharths Vej 6,6000 Kolding,2.550.000,14-12-2021,189 ,13.492,1932
Hovedgaden 97,4420 Regstrup,1.300.000,14-12-2021,184 ,7.065,1968
Nedergårdsvej 34,8723 Løsning,2.520.000,14-12-2021,188 ,13.404,1978
Skærmbjerg 5,6971 Spjald,360.000,14-12-2021,92 ,3.913,1964
Holmager 27,4160 Herlufmagle,1.145.000,14-12-2021,105 ,10.905,1802
Gylfesvej 19D st. mf,3060 Espergærde,6.255.000,14-12-2021,124 ,50.444,1958
Vesterbro 125 4. 403,9000 Aalborg,1.245.000,14-12-2021,55 ,22.636,1954
Peder Larsensvej 2A,6830 Nørre Nebel,1.665.000,14-12-2021,123 ,13.537,1978
Hanebakken 39,9520 Skørping,1.855.000,14-12-2021,157 ,11.815,1964
Heimdalsvej 11,3700 Rønne,2.195.000,14-12-2021,153 ,14.346,1970
Maglegårds Alle 110 1. th,2860 Søborg,1.410.000,14-12-2021,37 ,38.108,1931
Fjaltringbyvej 14,7620 Lemvig,275.000,14-12-2021,147 ,1.871,1900
Ditlevshøj 72,4100 Ringsted,1.500.000,14-12-2021,125 ,12.000,1961
Vodbindervej 2,9940 Læsø,750.000,14-12-2021,182 ,4.121,1970
Søndergade 23 1. tv,8620 Kjellerup,835.000,14-12-2021,83 ,10.060,1880
Søndergade 23 1. th,8620 Kjellerup,835.000,14-12-2021,84 ,9.940,1880
Lerbakken 12,8940 Randers SV,500.000,14-12-2021,127 ,3.937,1968
Haldagermaglevej 1,4250 Fuglebjerg,800.000,14-12-2021,166 ,4.819,1920
Violvej 2,9900 Frederikshavn,345.000,14-12-2021,86 ,4.012,1947
Stolt Henriksvej 139,4873 Væggerløse,700.000,14-12-2021,50 ,14.000,1973
Floravænget 33 1. tv,5250 Odense SV,1.250.000,14-12-2021,108 ,11.574,1971
Bredstrupsgade 16 st. 1,8900 Randers C,600.000,14-12-2021,70 ,8.571,1969
Tilst Skolevej 12,8381 Tilst,2.675.000,14-12-2021,160 ,16.719,1947
Hedekæret 48 st. th,2640 Hedehusene,849.000,14-12-2021,76 ,11.171,1972
Sadderupvej 10,6705 Esbjerg Ø,277.490,14-12-2021,400 ,631,1852
Skodsborgparken 62 4. th,2942 Skodsborg,13.678.000,14-12-2021,205 ,66.722,1963
Grøndalshave 5,3460 Birkerød,4.000.000,14-12-2021,90 ,44.444,2004
Lindvigvej 8B,6900 Skjern,200.000,14-12-2021,87 ,2.299,1962
Kalkbrænderihavnsgade 4C 4. th,2100 København Ø,4.390.000,14-12-2021,80 ,54.875,2017
Granvej 15,8340 Malling,2.700.000,14-12-2021,84 ,32.143,1996
Grønbækvej 72,8600 Silkeborg,320.881,14-12-2021,90 ,3.565,1920
Lucernemarken 14C,5260 Odense S,6.400.000,14-12-2021,37 ,28.319,1988
Skolegade 19,9320 Hjallerup,950.000,14-12-2021,118 ,8.051,1943
Kammasvej 63,9670 Løgstør,750.000,14-12-2021,60 ,12.500,1991
Teglgårdsvej 450,3050 Humlebæk,3.900.000,14-12-2021,127 ,30.709,1969
Rolighedsvej 63,8240 Risskov,7.550.000,14-12-2021,184 ,41.033,1966
Hjortholmvej 60,9530 Støvring,2.250.000,14-12-2021,238 ,9.454,1910
Langelunden 11 2. tv,2990 Nivå,1.714.000,14-12-2021,86 ,19.930,1971
Gl. Holmegårdsvej 49 st. th,3400 Hillerød,2.130.000,14-12-2021,83 ,25.663,1970
Slettevej 101,4160 Herlufmagle,1.150.000,14-12-2021,110 ,10.455,1981
Vestre Teglværksvej 1,3460 Birkerød,525.000,14-12-2021,251 ,2.092,2002
Thisted Landevej 222,9440 Aabybro,2.200.000,14-12-2021,172 ,12.791,1900
Johan Kellers Vej 41 3. tv,2450 København SV,2.750.000,14-12-2021,59 ,46.610,1936
Anna Anchers Vej 15,7500 Holstebro,1.300.000,14-12-2021,90 ,14.444,1996
Ballevej 125,7300 Jelling,800.000,14-12-2021,113 ,7.080,1877
Mågevej 2,3210 Vejby,2.650.000,14-12-2021,65 ,40.769,1972
Hesselholtvej 25,8800 Viborg,2.010.000,14-12-2021,212 ,9.481,1995
Rømøvænget 34,8381 Tilst,2.445.000,14-12-2021,130 ,18.808,1979
Asnæs Kirkevej 7,4550 Asnæs,1.250.000,14-12-2021,158 ,7.911,1937
Dalegårdsvej 9,3770 Allinge,5.000,14-12-2021,89 ,56,1850
Hagesholmvej 1,4300 Holbæk,22.000.000,14-12-2021,250 ,88.000,1980
St. Sct. Hans Gade 1D 1. 2,8800 Viborg,933.333,14-12-2021,60 ,15.556,1800
Tranevej 1,4200 Slagelse,615.000,14-12-2021,49 ,12.551,1967
Georg Krügers Vej 93,8600 Silkeborg,2.800.000,14-12-2021,124 ,22.581,2012
Halmtoften 7,3370 Melby,4.250.000,14-12-2021,94 ,45.213,2015
Skovtunet 3,8700 Horsens,1.875.000,14-12-2021,79 ,23.734,2020
Siloetten 2 1. mf,8541 Skødstrup,3.300.000,14-12-2021,176 ,18.750,2010
Lille Amerika 20H. 213,8883 Gjern,810.000,14-12-2021,80 ,10.125,1990
Toldbodgade 36B 1. th,1253 København K,14.650.000,13-12-2021,210 ,69.762,1783
Nyvej 204,3300 Frederiksværk,1.200.000,13-12-2021,72 ,16.667,1948
Skovbakkevej 13,3200 Helsinge,2.345.000,13-12-2021,131 ,17.901,1970
Aalborgvej 7,9500 Hobro,2.100.000,13-12-2021,120 ,17.500,1878
Aalborgvej 9,9500 Hobro,2.100.000,13-12-2021,95 ,22.105,1948
Sædding Strandvej 37 st,6710 Esbjerg V,3.725.000,13-12-2021,94 ,39.628,1940
Sædding Strandvej 37 1,6710 Esbjerg V,3.725.000,13-12-2021,94 ,39.628,1940
Bagerstræde 14D,3480 Fredensborg,4.600.000,13-12-2021,160 ,28.750,1947
Menuetvej 14,2730 Herlev,3.950.000,13-12-2021,120 ,32.917,1962
Hyacintgården 3 3. th,2300 København S,2.722.000,13-12-2021,68 ,40.029,1968
Amagerbrogade 125 2. tv,2300 København S,3.810.000,13-12-2021,87 ,43.793,1904
Enggården 5,8990 Fårup,500.000,13-12-2021,161 ,3.106,1978
Skolegade 2 1,4200 Slagelse,7.700.000,13-12-2021,47 ,163.830,1939
Skovbrynet 3 st. tv,4681 Herfølge,1.425.000,13-12-2021,84 ,16.964,1968
Skolegade 4,4200 Slagelse,7.700.000,13-12-2021,60 ,128.333,1860
Haugevej 25,8620 Kjellerup,950.000,13-12-2021,139 ,6.835,1892
Morelhaven 44,4600 Køge,2.395.000,13-12-2021,98 ,24.439,2006
Utrecht Alle 16,2791 Dragør,6.100.000,13-12-2021,152 ,40.132,2007
Mariannevej 1B,2690 Karlslunde,3.825.000,13-12-2021,128 ,29.883,1960
Havnevej 29,6320 Egernsund,2.143.713,13-12-2021,190 ,11.283,1927
Solvænget 5,3390 Hundested,950.000,13-12-2021,88 ,10.795,1965
Mosevej 18,9670 Løgstør,1.075.000,13-12-2021,123 ,8.740,2003
Pilevej 5,3630 Jægerspris,1.165.000,13-12-2021,51 ,22.843,1950
Overdrevsvej 3,4500 Nykøbing Sj,1.150.000,13-12-2021,41 ,28.049,1968
Overdrevsvej 3,4500 Nykøbing Sj,1.150.000,13-12-2021,15 ,76.667,1974
Dallerupskovvej 18,8781 Stenderup,2.510.000,13-12-2021,144 ,17.431,1940
Højmosevej 13,2400 København NV,7.895.000,13-12-2021,131 ,60.267,1926
Vistoftvej 3,8471 Sabro,2.116.000,13-12-2021,116 ,18.241,1969
Gyvelvænget 23,5690 Tommerup,1.300.000,13-12-2021,106 ,12.264,1981
Elmely 1 1. th,3520 Farum,2.175.000,13-12-2021,67 ,32.463,1994
Ørbækgårds Alle 206,2970 Hørsholm,4.300.000,13-12-2021,113 ,38.053,2005
Holbækvej 55,4200 Slagelse,1.800.000,13-12-2021,210 ,8.571,1969
Skibhusvej 11 st. th,5000 Odense C,2.650.000,13-12-2021,123 ,21.545,1931
Rytterskolevej 14,6000 Kolding,4.600.000,13-12-2021,132 ,34.848,1956
Fuglebakkevej 92 5. 1,2000 Frederiksberg,3.900.000,13-12-2021,78 ,50.000,1970
Haver-Ager 14,3250 Gilleleje,1.775.000,13-12-2021,89 ,19.944,1971
Æbleparken 66 st,5270 Odense N,750.000,13-12-2021,60 ,12.500,1973
Galgetoften 41,6630 Rødding,500.000,13-12-2021,122 ,4.098,1977
Karlshøj 12,4733 Tappernøje,1.150.000,13-12-2021,112 ,10.268,1957
Brattenvej 48,9981 Jerup,750.000,13-12-2021,73 ,10.274,1962
Hejlsmindebakken 1,6094 Hejls,250.000,13-12-2021,145 ,1.724,1876
Aaskildevej 10,4050 Skibby,12.473.935,13-12-2021,320 ,38.981,1854
Klarlunden 46,9510 Arden,2.062.500,13-12-2021,125 ,16.500,2001
Janus La Cours Gade 6 st. th,8000 Aarhus C,2.360.000,13-12-2021,54 ,43.704,1928
Ny Kongensgade 14 3. 1,1472 København K,3.750.000,13-12-2021,59 ,63.559,1934
Løvegade 59 1. tv,4200 Slagelse,790.000,13-12-2021,50 ,15.800,1900
Bellisvej 19,9500 Hobro,1.810.000,13-12-2021,150 ,12.067,1981
Gyvelvej 11,7860 Spøttrup,950.000,13-12-2021,93 ,10.215,1973
Fjordvej 6,5330 Munkebo,650.000,13-12-2021,180 ,3.611,1880
Fjordvej 6,5330 Munkebo,650.000,13-12-2021,110 ,5.909,1880
Rugmarken 43 st. th,3060 Espergærde,2.200.000,13-12-2021,97 ,22.680,1971
Ferskenvej 75,4700 Næstved,800.000,13-12-2021,107 ,7.477,1969
Løvskal Landevej 207,8830 Tjele,470.000,13-12-2021,80 ,5.875,1945
Bygaden 23,4750 Lundby,500.000,13-12-2021,97 ,5.155,1900
Vestergade 125B,7400 Herning,745.000,13-12-2021,49 ,15.204,1969
Stengade 78A 3,3000 Helsingør,3.200.000,13-12-2021,110 ,29.091,1826
Troldhøjen 23,4400 Kalundborg,1.195.000,13-12-2021,66 ,18.106,1961
Troldhøjen 23,4400 Kalundborg,1.195.000,13-12-2021,16 ,74.688,1964
